# Time (s)	Generation (V)	PC (V)	PL (V)
6.749517459203376729e-03	-4.762271603432179923e-01	-4.818250873177285509e-01	-2.965034591431086053e+00
6.782856641516048918e-03	-4.700329415779778697e-01	-4.756952976847296233e-01	-2.925984361850920479e+00
6.816195823828748862e-03	-4.636563883331267788e-01	-4.694450255584752263e-01	-2.886201898948657085e+00
6.849535006141421051e-03	-4.572057415860648621e-01	-4.629624863597956441e-01	-2.845597323701268611e+00
6.882874188454121862e-03	-4.507087058723385775e-01	-4.564509540662466391e-01	-2.804301106736879934e+00
6.916213370766793184e-03	-4.439823024002600427e-01	-4.498733819150463886e-01	-2.762667611655997391e+00
6.949552553079493995e-03	-4.372207850638034632e-01	-4.431308711579104997e-01	-2.721071174865206110e+00
6.982891735392165317e-03	-4.303645568974587832e-01	-4.362269653991706631e-01	-2.678732197557106787e+00
7.016230917704866128e-03	-4.233092426762054550e-01	-4.293459320128239498e-01	-2.634953229359129345e+00
7.049570100017535715e-03	-4.162545727695075026e-01	-4.222825641510444816e-01	-2.591769602513246618e+00
7.082909282330238261e-03	-4.091557689165172262e-01	-4.151624986592829525e-01	-2.547704590165026151e+00
7.116248464642907848e-03	-4.018823620866859292e-01	-4.079883127032041812e-01	-2.503374139508065976e+00
7.149587646955610394e-03	-3.946218411083989852e-01	-4.006756040949832065e-01	-2.457938733429494871e+00
7.182926829268279981e-03	-3.873909575598398769e-01	-3.934012308528609947e-01	-2.411625486634852766e+00
7.216266011580984262e-03	-3.798781964987120729e-01	-3.860543748371373374e-01	-2.365667258468776346e+00
7.249605193893653848e-03	-3.724182673602772775e-01	-3.785400030508102032e-01	-2.318542545659695531e+00
7.282944376206356395e-03	-3.649006741512858532e-01	-3.710591344420455795e-01	-2.271396260828770330e+00
7.316283558519025981e-03	-3.572870815268511802e-01	-3.634774342322940055e-01	-2.224429745814718640e+00
7.349622740831728528e-03	-3.496564151947095800e-01	-3.558296941617864473e-01	-2.176695565075259076e+00
7.382961923144396379e-03	-3.419783934536522185e-01	-3.481661689665309645e-01	-2.128630550435840263e+00
7.416301105457100661e-03	-3.342359425781973870e-01	-3.404356374716897560e-01	-2.081070673749402467e+00
7.449640287769768512e-03	-3.266075313107233424e-01	-3.326964080565839033e-01	-2.033310110115903235e+00
7.482979470082472793e-03	-3.188644361703197316e-01	-3.249832724605922762e-01	-1.985427141125531092e+00
7.516318652395140645e-03	-3.111200524585213678e-01	-3.172240700354397869e-01	-1.937526464392655967e+00
7.549657834707844926e-03	-3.034082054773126758e-01	-3.095280081876510270e-01	-1.889327167480038927e+00
7.582997017020511911e-03	-2.956615667648544998e-01	-3.017504434765810872e-01	-1.841274457204546966e+00
7.616336199333217059e-03	-2.879680821081228026e-01	-2.940060597861433034e-01	-1.793941432235890865e+00
7.649675381645884044e-03	-2.802288527625582670e-01	-2.862745619332054958e-01	-1.745960579253650113e+00
7.683014563958589192e-03	-2.725437439074707147e-01	-2.785282453825960181e-01	-1.698509344206426519e+00
7.716353746271256177e-03	-2.649478694276108381e-01	-2.708424922370882837e-01	-1.650571354145562886e+00
7.749692928583962193e-03	-2.573294447488780334e-01	-2.632443627378326378e-01	-1.602494849407837485e+00
7.783032110896668208e-03	-2.497438789379496094e-01	-2.556220723107301973e-01	-1.554915746883313021e+00
7.816371293209334326e-03	-2.421947155968572629e-01	-2.480165334640323516e-01	-1.507809240767344683e+00
